txn_id,txn_date,account_code,account_name,vendor_name,approved_by,amount,txn_type,true_anomaly_flag
112445,2024-07-16,6300,Professional & Legal Fees,Union Print & Design Studio,EMP0137,4572.6,invoice,none
103137,2025-02-27,6600,Electricity & Utilities,Radiance Advertising Group,EMP0152,63055.7,invoice,none
112843,2024-12-11,6600,Electricity & Utilities,Sundaram Professional Services,EMP0149,28771.72,invoice,none
105463,2024-07-10,6700,Repairs & Maintenance,Ironclad Security Systems,EMP0123,12686.04,invoice,none
103184,2024-09-04,6500,Marketing & Advertising,Shree Balaji Logistics Pvt Ltd,EMP0126,7186.05,invoice,none
112661,2024-07-08,7200,Rent & Facilities,Northstar Power & Utilities,EMP0146,23640.42,invoice,none
107523,2024-08-20,7200,Rent & Facilities,Yellowstone Cleaning Services,EMP0152,22296.2,invoice,none
112105,2024-12-13,6200,Office Supplies & Stationery,Orion Equipment Rentals,EMP0105,4388.1,invoice,none
103200,2025-03-03,6400,IT & Software Licenses,Horizon Marketing Solutions,EMP0160,3441.44,invoice,none
114536,2025-01-18,6700,Repairs & Maintenance,Horizon Marketing Solutions,EMP0105,46554.9,invoice,weekend_posting
101290,2025-01-15,6100,Travel & Conveyance,Lumen Software Systems India,EMP0144,9059.72,invoice,none
114518,2025-02-04,6600,Electricity & Utilities,Vertex Engineering Co Pvt Ltd,EMP0112,28520.68,invoice,weekend_posting
114562,2024-09-16,6500,Marketing & Advertising,Meridian Consulting Partners,EMP0136,6980.56,invoice,weekend_posting
113442,2024-07-16,6700,Repairs & Maintenance,Shree Balaji Logistics Pvt Ltd,EMP0109,19771.92,invoice,none
107543,2024-11-22,6400,IT & Software Licenses,Horizon Marketing Solutions,EMP0136,8902.94,invoice,none
101880,2024-12-24,6500,Marketing & Advertising,Shree Balaji Logistics Pvt Ltd,EMP0147,43425.19,invoice,none
112954,2024-04-10,6800,Consulting Services,Bharat Freight Carriers,EMP0143,12651.81,invoice,none
110657,2025-01-09,6100,Travel & Conveyance,Nexgen Consulting LLP,EMP0140,14814.43,invoice,none
105458,2025-01-28,7200,Rent & Facilities,Vertex Engineering Co Pvt Ltd,EMP0120,325.44,invoice,none
102149,2025-01-13,6800,Consulting Services,Sundaram Professional Services,EMP0159,8073.23,invoice,none
104132,2024-08-26,6300,Professional & Legal Fees,Orion Equipment Rentals,EMP0157,31167.44,invoice,none
101037,2024-06-20,6800,Consulting Services,Falcon Stationery Mart,EMP0121,15528.8,invoice,none
108829,2024-08-20,6100,Travel & Conveyance,Nexgen Consulting LLP,EMP0146,3627.83,invoice,none
114538,2024-11-28,6100,Travel & Conveyance,Yellowstone Cleaning Services,EMP0114,87338.79,invoice,weekend_posting
104135,2024-07-26,6100,Travel & Conveyance,Sundaram Professional Services,EMP0101,8070.49,invoice,none
100650,2024-08-06,6800,Consulting Services,Sundaram Professional Services,EMP0150,21192.69,invoice,none
109276,2024-08-05,6300,Professional & Legal Fees,Zenith Professional Consultants,EMP0128,6699.94,invoice,none
106712,2024-07-24,6200,Office Supplies & Stationery,Westfield Catering Services,EMP0130,8622.67,invoice,none
100862,2024-04-16,6500,Marketing & Advertising,Northstar Power & Utilities,EMP0106,16633.3,invoice,none
109096,2025-01-31,6700,Repairs & Maintenance,Silverline Facility Services,EMP0137,19796.59,invoice,none
100192,2024-04-10,6800,Consulting Services,Pinecrest Travel & Tours,EMP0140,3138.46,invoice,none
108302,2024-07-31,6300,Professional & Legal Fees,Shree Balaji Logistics Pvt Ltd,EMP0112,34685.94,invoice,none
106027,2024-09-25,6500,Marketing & Advertising,Crescent Office Supplies,EMP0132,33766.11,invoice,none
101943,2024-12-25,6200,Office Supplies & Stationery,Evergreen IT Solutions Pvt Ltd,EMP0107,9719.79,invoice,none
104332,2024-07-01,6400,IT & Software Licenses,Shree Balaji Logistics Pvt Ltd,EMP0141,74766.21,invoice,none
113514,2025-02-05,6500,Marketing & Advertising,Om Facilities Management,EMP0140,4047.13,invoice,none
108776,2024-09-17,6700,Repairs & Maintenance,Lumen Software Systems India,EMP0116,8969.74,invoice,none
107973,2024-10-10,6600,Electricity & Utilities,Westfield Catering Services,EMP0107,31492.27,invoice,none
112509,2024-09-13,6200,Office Supplies & Stationery,Meridian Consulting Partners,EMP0146,10202.03,invoice,none
111409,2024-11-06,6800,Consulting Services,Nexgen Consulting LLP,EMP0121,12681.78,invoice,none
113174,2024-10-07,6500,Marketing & Advertising,Horizon Marketing Solutions,EMP0106,15424.52,invoice,none
102776,2024-06-12,6800,Consulting Services,Keystone Repairs & Services,EMP0119,33635.47,invoice,none
104146,2024-11-04,6500,Marketing & Advertising,Bharat Freight Carriers,EMP0125,104609.86,invoice,none
113128,2025-01-06,6600,Electricity & Utilities,Zenith Professional Consultants,EMP0122,6486.54,invoice,none
102618,2024-08-07,7100,Equipment Purchases (Capex),Zenith Professional Consultants,EMP0101,49510.31,invoice,none
102412,2024-05-17,6500,Marketing & Advertising,Evergreen IT Solutions Pvt Ltd,EMP0123,24763.75,invoice,none
101095,2024-09-27,6700,Repairs & Maintenance,Om Facilities Management,EMP0142,8476.34,invoice,none
106066,2024-11-25,6500,Marketing & Advertising,Shree Balaji Logistics Pvt Ltd,EMP0127,18429.58,invoice,none
101547,2024-04-30,6700,Repairs & Maintenance,Pinecrest Travel & Tours,EMP0147,25564.42,invoice,none
104590,2024-07-11,6300,Professional & Legal Fees,Orion Equipment Rentals,EMP0107,7709.79,invoice,none
106035,2024-05-14,6500,Marketing & Advertising,Union Print & Design Studio,EMP0109,35594.35,invoice,none
112293,2024-10-18,6300,Professional & Legal Fees,Titan Hardware Suppliers,EMP0120,320.6,invoice,none
106954,2024-05-20,6500,Marketing & Advertising,Titan Hardware Suppliers,EMP0129,24179.8,invoice,none
103136,2024-09-18,7100,Equipment Purchases (Capex),Horizon Marketing Solutions,EMP0146,5116.98,invoice,none
103857,2025-02-20,6400,IT & Software Licenses,Keystone Repairs & Services,EMP0128,12452.78,invoice,none
114071,2025-03-18,6400,IT & Software Licenses,Shree Balaji Logistics Pvt Ltd,EMP0120,200000.0,invoice,round_number
106420,2024-05-08,6200,Office Supplies & Stationery,Northstar Power & Utilities,EMP0107,53358.91,invoice,none
103806,2024-05-22,6400,IT & Software Licenses,Orion Equipment Rentals,EMP0142,5289.84,invoice,none
113300,2024-12-16,6500,Marketing & Advertising,Titan Hardware Suppliers,EMP0109,3494.3,invoice,none
110095,2024-11-19,7100,Equipment Purchases (Capex),Orion Equipment Rentals,EMP0110,18885.4,invoice,none
107432,2024-07-10,6100,Travel & Conveyance,Titan Hardware Suppliers,EMP0146,17297.74,invoice,none
106775,2024-10-01,6300,Professional & Legal Fees,Radiance Advertising Group,EMP0146,113109.47,invoice,none
113403,2025-02-14,6600,Electricity & Utilities,Northstar Power & Utilities,EMP0143,26667.81,invoice,none
100465,2024-10-08,6300,Professional & Legal Fees,Quantum Data Services Pvt Ltd,EMP0116,2382.98,invoice,none
101258,2024-06-28,6700,Repairs & Maintenance,Zenith Professional Consultants,EMP0160,9950.98,invoice,none
102260,2024-10-04,7100,Equipment Purchases (Capex),Crescent Office Supplies,EMP0136,19306.93,invoice,none
105631,2025-01-07,6700,Repairs & Maintenance,Shree Balaji Logistics Pvt Ltd,EMP0131,11230.04,invoice,none
114777,2024-07-23,7100,Equipment Purchases (Capex),Sundaram Professional Services,EMP0112,19809.64,invoice,duplicate_invoice
106232,2024-04-11,6700,Repairs & Maintenance,Silverline Facility Services,EMP0131,2717.97,invoice,none
107383,2024-08-26,6700,Repairs & Maintenance,Radiance Advertising Group,EMP0156,1822.31,invoice,none
110766,2024-04-25,6400,IT & Software Licenses,Northstar Power & Utilities,EMP0131,19457.34,invoice,none
112879,2024-10-23,6100,Travel & Conveyance,Lumen Software Systems India,EMP0148,4671.81,invoice,none
101263,2024-12-02,6800,Consulting Services,Silverline Facility Services,EMP0159,16937.22,invoice,none
113739,2025-02-10,6800,Consulting Services,Shree Balaji Logistics Pvt Ltd,EMP0124,6763.29,invoice,none
107213,2024-11-14,6400,IT & Software Licenses,Northstar Power & Utilities,EMP0106,5050.01,invoice,none
100976,2024-09-19,7100,Equipment Purchases (Capex),Om Facilities Management,EMP0120,129350.88,invoice,none
111287,2024-11-28,6600,Electricity & Utilities,Sundaram Professional Services,EMP0123,25375.78,invoice,none
105867,2025-01-24,6100,Travel & Conveyance,Vertex Engineering Co Pvt Ltd,EMP0124,4052.94,invoice,none
109134,2024-11-28,7200,Rent & Facilities,Crescent Office Supplies,EMP0131,11124.39,invoice,none
106583,2024-11-06,7200,Rent & Facilities,Om Facilities Management,EMP0130,14678.2,invoice,none
102388,2024-11-19,6600,Electricity & Utilities,Meridian Consulting Partners,EMP0158,19243.2,invoice,none
114838,2025-02-08,7100,Equipment Purchases (Capex),Pinecrest Travel & Tours,EMP0105,16471.14,invoice,duplicate_invoice
105022,2024-04-08,6300,Professional & Legal Fees,Zenith Professional Consultants,EMP0139,1835.66,invoice,none
107130,2024-10-14,6800,Consulting Services,Vertex Engineering Co Pvt Ltd,EMP0106,9149.81,invoice,none
112743,2024-09-13,6800,Consulting Services,Pinecrest Travel & Tours,EMP0132,17758.8,invoice,none
103883,2025-01-24,6300,Professional & Legal Fees,Union Print & Design Studio,EMP0150,16363.9,invoice,none
106056,2025-03-12,6300,Professional & Legal Fees,Northstar Power & Utilities,EMP0149,4900.22,invoice,none
113868,2024-11-26,6600,Electricity & Utilities,Meridian Consulting Partners,EMP0156,4952.22,invoice,none
111216,2024-09-11,6200,Office Supplies & Stationery,Westfield Catering Services,EMP0104,263640.82,invoice,none
111223,2024-08-07,6200,Office Supplies & Stationery,Titan Hardware Suppliers,EMP0128,2400.91,invoice,none
103876,2024-09-03,6800,Consulting Services,Shree Balaji Logistics Pvt Ltd,EMP0104,3162.05,invoice,none
102790,2024-05-31,6400,IT & Software Licenses,Shree Balaji Logistics Pvt Ltd,EMP0119,21042.35,invoice,none
109137,2025-01-02,6600,Electricity & Utilities,Bharat Freight Carriers,EMP0127,8614.52,invoice,none
113561,2024-10-29,7200,Rent & Facilities,Titan Hardware Suppliers,EMP0154,44273.98,invoice,none
101858,2024-04-04,6400,IT & Software Licenses,Nexgen Consulting LLP,EMP0146,25442.24,invoice,none
113230,2024-12-09,6600,Electricity & Utilities,Northstar Power & Utilities,EMP0158,41780.96,invoice,none
104109,2024-08-30,6600,Electricity & Utilities,Crescent Office Supplies,EMP0106,32618.77,invoice,none
105214,2024-10-25,6500,Marketing & Advertising,Evergreen IT Solutions Pvt Ltd,EMP0125,2056.61,invoice,none
108282,2024-12-05,6700,Repairs & Maintenance,Sundaram Professional Services,EMP0146,29308.2,invoice,none
103256,2024-10-18,7200,Rent & Facilities,Shree Balaji Logistics Pvt Ltd,EMP0133,50831.06,invoice,none
107324,2024-10-16,6100,Travel & Conveyance,Shree Balaji Logistics Pvt Ltd,EMP0110,2630.77,invoice,none
102691,2024-05-07,7100,Equipment Purchases (Capex),Westfield Catering Services,EMP0160,3695.41,invoice,none
107390,2024-05-06,6700,Repairs & Maintenance,Bharat Freight Carriers,EMP0137,6996.78,invoice,none
104628,2024-08-30,6400,IT & Software Licenses,Om Facilities Management,EMP0115,45234.27,invoice,none
113282,2025-01-29,7100,Equipment Purchases (Capex),Sundaram Professional Services,EMP0150,9502.69,invoice,none
101320,2024-09-05,6800,Consulting Services,Om Facilities Management,EMP0113,6125.07,invoice,none
111509,2024-10-23,6800,Consulting Services,Sundaram Professional Services,EMP0150,6257.89,invoice,none
115071,2024-11-06,6800,Consulting Services,Om Facilities Management,EMP0150,78273.7,invoice,benford_break
105163,2024-12-31,6300,Professional & Legal Fees,Horizon Marketing Solutions,EMP0118,6599.35,invoice,none
111067,2024-08-23,6700,Repairs & Maintenance,Crescent Office Supplies,EMP0105,30145.59,invoice,none
110541,2024-08-12,6400,IT & Software Licenses,Yellowstone Cleaning Services,EMP0139,7738.74,invoice,none
101136,2024-11-19,6800,Consulting Services,Keystone Repairs & Services,EMP0124,13103.6,invoice,none
104530,2025-01-01,6700,Repairs & Maintenance,Sundaram Professional Services,EMP0160,11815.15,invoice,none
103506,2024-05-06,7100,Equipment Purchases (Capex),Keystone Repairs & Services,EMP0114,36282.63,invoice,none
104750,2024-04-25,6300,Professional & Legal Fees,Radiance Advertising Group,EMP0133,3668.88,invoice,none
107087,2024-11-13,6200,Office Supplies & Stationery,Keystone Repairs & Services,EMP0105,10294.9,invoice,none
109942,2025-02-06,6300,Professional & Legal Fees,Titan Hardware Suppliers,EMP0129,1815.3,invoice,none
110123,2024-06-12,6800,Consulting Services,Union Print & Design Studio,EMP0109,4411.2,invoice,none
115052,2025-03-25,7200,Rent & Facilities,Horizon Marketing Solutions,EMP0140,72159.4,invoice,benford_break
106337,2025-03-20,6200,Office Supplies & Stationery,Meridian Consulting Partners,EMP0158,15219.68,invoice,none
111134,2024-05-10,7200,Rent & Facilities,Quantum Data Services Pvt Ltd,EMP0121,3804.34,invoice,none
106983,2024-10-29,6700,Repairs & Maintenance,Falcon Stationery Mart,EMP0110,2237.54,invoice,none
112986,2024-09-12,6300,Professional & Legal Fees,Radiance Advertising Group,EMP0125,13429.35,invoice,none
102506,2025-02-13,6800,Consulting Services,Quantum Data Services Pvt Ltd,EMP0144,71102.2,invoice,none
102905,2024-04-19,6400,IT & Software Licenses,Silverline Facility Services,EMP0159,11937.07,invoice,none
100571,2024-08-21,6200,Office Supplies & Stationery,Shree Balaji Logistics Pvt Ltd,EMP0125,30047.06,invoice,none
101449,2024-05-27,6400,IT & Software Licenses,Orion Equipment Rentals,EMP0125,10934.88,invoice,none
103415,2024-05-21,7100,Equipment Purchases (Capex),Radiance Advertising Group,EMP0141,30268.16,invoice,none
112287,2024-09-25,6600,Electricity & Utilities,Westfield Catering Services,EMP0120,1732.25,invoice,none
110968,2024-04-03,6500,Marketing & Advertising,Radiance Advertising Group,EMP0156,9527.06,invoice,none
109291,2024-04-09,6500,Marketing & Advertising,Sundaram Professional Services,EMP0149,27679.91,invoice,none
112120,2024-08-29,7200,Rent & Facilities,Orion Equipment Rentals,EMP0155,45757.58,invoice,none
106838,2024-11-27,7100,Equipment Purchases (Capex),Orion Equipment Rentals,EMP0144,19741.28,invoice,none
103227,2025-02-20,6400,IT & Software Licenses,Om Facilities Management,EMP0154,43846.94,invoice,none
114862,2024-08-07,6400,IT & Software Licenses,Crescent Office Supplies,EMP0140,13241.08,invoice,duplicate_invoice
104384,2024-09-20,6500,Marketing & Advertising,Vertex Engineering Co Pvt Ltd,EMP0160,23982.43,invoice,none
109230,2024-09-27,6700,Repairs & Maintenance,Radiance Advertising Group,EMP0125,8360.0,invoice,none
107846,2025-03-28,6400,IT & Software Licenses,Sundaram Professional Services,EMP0129,3655.85,invoice,none
103540,2024-10-23,6400,IT & Software Licenses,Lumen Software Systems India,EMP0150,8000.74,invoice,none
110771,2025-01-28,6600,Electricity & Utilities,Lumen Software Systems India,EMP0123,41831.05,invoice,none
113677,2024-10-16,6600,Electricity & Utilities,Ironclad Security Systems,EMP0104,8737.55,invoice,none
102828,2024-07-16,6800,Consulting Services,Quantum Data Services Pvt Ltd,EMP0101,100926.08,invoice,none
105781,2024-05-13,6200,Office Supplies & Stationery,Meridian Consulting Partners,EMP0151,26393.32,invoice,none
104997,2025-01-01,7200,Rent & Facilities,Keystone Repairs & Services,EMP0160,20824.29,invoice,none
101339,2024-11-18,6300,Professional & Legal Fees,Lumen Software Systems India,EMP0156,23290.35,invoice,none
103263,2024-11-13,7200,Rent & Facilities,Horizon Marketing Solutions,EMP0110,280159.03,invoice,none
107877,2025-02-20,6600,Electricity & Utilities,Pinecrest Travel & Tours,EMP0139,22319.34,invoice,none
111596,2024-11-12,6800,Consulting Services,Westfield Catering Services,EMP0136,124275.35,invoice,none
106839,2024-11-15,6400,IT & Software Licenses,Titan Hardware Suppliers,EMP0139,14799.38,invoice,none
105742,2025-01-15,7200,Rent & Facilities,Shree Balaji Logistics Pvt Ltd,EMP0130,93545.61,invoice,none
100651,2024-12-10,6600,Electricity & Utilities,Keystone Repairs & Services,EMP0120,13533.02,invoice,none
106040,2025-01-22,6500,Marketing & Advertising,Lumen Software Systems India,EMP0138,1814.31,invoice,none
102259,2024-07-03,6400,IT & Software Licenses,Quantum Data Services Pvt Ltd,EMP0136,8651.18,invoice,none
105396,2024-05-31,7200,Rent & Facilities,Vertex Engineering Co Pvt Ltd,EMP0105,11054.99,invoice,none
113327,2024-08-06,6600,Electricity & Utilities,Om Facilities Management,EMP0150,8773.98,invoice,none
107083,2024-05-24,6800,Consulting Services,Orion Equipment Rentals,EMP0122,16099.13,invoice,none
111844,2025-03-25,6400,IT & Software Licenses,Orion Equipment Rentals,EMP0136,30077.66,invoice,none
103522,2024-10-14,6300,Professional & Legal Fees,Nexgen Consulting LLP,EMP0149,49135.3,invoice,none
111458,2024-08-20,6200,Office Supplies & Stationery,Om Facilities Management,EMP0124,69006.31,invoice,none
104479,2024-04-04,6700,Repairs & Maintenance,Nexgen Consulting LLP,EMP0119,165147.08,invoice,none
105661,2024-08-08,6300,Professional & Legal Fees,Horizon Marketing Solutions,EMP0116,13788.72,invoice,none
113280,2024-04-18,6500,Marketing & Advertising,Titan Hardware Suppliers,EMP0142,7270.12,invoice,none
100068,2024-11-07,6800,Consulting Services,Ironclad Security Systems,EMP0132,152077.59,invoice,none
114304,2025-02-26,7200,Rent & Facilities,Falcon Stationery Mart,EMP0105,489332.09,invoice,just_under_threshold
112080,2024-05-02,7100,Equipment Purchases (Capex),Northstar Power & Utilities,EMP0114,33103.83,invoice,none
107610,2025-01-30,6600,Electricity & Utilities,Horizon Marketing Solutions,EMP0157,21911.46,invoice,none
101259,2024-05-29,7100,Equipment Purchases (Capex),Union Print & Design Studio,EMP0106,20330.14,invoice,none
112168,2024-05-05,6300,Professional & Legal Fees,Nexgen Consulting LLP,EMP0148,11613.52,invoice,none
112996,2025-03-13,6500,Marketing & Advertising,Vertex Engineering Co Pvt Ltd,EMP0156,3549.57,invoice,none
100992,2024-04-02,6500,Marketing & Advertising,Sundaram Professional Services,EMP0108,27515.38,invoice,none
103505,2024-07-31,6300,Professional & Legal Fees,Om Facilities Management,EMP0145,32057.54,invoice,none
108306,2024-07-30,6100,Travel & Conveyance,Titan Hardware Suppliers,EMP0151,8265.73,invoice,none
